price,surface,type_of_property,number_of_bedrooms,postal_code,land_surface,garden,garden_surface,fully_equipped_kitchen,swimming_pool,furnished,open_fire,terrace,terrace_surface,number_of_facades,state_of_the_building,zip_code_xx
220000,82,APARTMENT,2,6810,0,0,0,0,0,0,0,0,0,4,NEW,zc_68
287000,109,APARTMENT,2,6790,0,0,0,0,0,0,0,0,0,1,GOOD,zc_67
260000,1000,HOUSE,5,6834,1600,1,1100,0,0,0,0,0,0,3,TO_RENOVATE,zc_68
255000,135,HOUSE,3,6800,0,0,0,1,0,0,0,1,0,3,GOOD,zc_68
525000,288,HOUSE,4,6760,1160,1,0,1,0,0,0,0,0,3,TO_RENOVATE,zc_67
350000,143,HOUSE,3,6852,2195,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_68
590000,371,HOUSE,4,6717,458,1,0,0,0,0,1,1,0,4,JUST_RENOVATED,zc_67
180000,125,HOUSE,3,6700,190,1,45,0,0,0,0,0,0,3,TO_REBUILD,zc_67
243000,98,APARTMENT,3,6900,0,0,0,0,0,0,0,1,0,1,TO_RENOVATE,zc_69
160000,96,HOUSE,3,6700,235,1,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_67
345000,170,HOUSE,4,6990,1100,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_69
180000,234,HOUSE,4,6890,700,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_68
550000,450,OTHER,6,6824,280000,1,28000,0,0,0,0,1,80,4,GOOD,zc_68
180000,65,APARTMENT,1,6810,0,0,0,0,0,0,0,0,0,4,NEW,zc_68
350000,296,HOUSE,4,6840,2081,1,1131,0,0,0,0,1,0,4,TO_RENOVATE,zc_68
340000,208,HOUSE,3,6840,916,0,0,0,0,0,0,1,0,4,NEW,zc_68
395000,307,HOUSE,3,6860,331,0,0,0,0,0,0,1,0,4,JUST_RENOVATED,zc_68
333800,137,APARTMENT,3,6600,0,0,0,0,0,0,0,1,11,1,NEW,zc_66
490000,470,HOUSE,5,6832,4820,1,753,0,0,1,0,1,15,4,GOOD,zc_68
125000,35,APARTMENT,1,6700,0,0,0,1,0,0,0,0,0,1,JUST_RENOVATED,zc_67
230000,185,HOUSE,3,6880,2700,1,2400,0,0,0,1,1,0,4,GOOD,zc_68
342500,180,HOUSE,3,6860,2635,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_68
199000,190,HOUSE,3,6880,284,1,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_68
163000,199,HOUSE,4,6927,405,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_69
599000,288,HOUSE,5,6860,1923,1,1923,0,0,0,0,1,58,4,NEW,zc_68
490000,170,HOUSE,4,6792,1465,0,0,1,0,0,1,1,0,4,GOOD,zc_67
200000,75,HOUSE,2,6724,0,0,0,1,0,0,0,1,12,2,GOOD,zc_67
100000,102,OTHER,4,6838,113,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_68
519000,260,HOUSE,5,6700,1041,0,0,1,0,0,1,1,20,4,JUST_RENOVATED,zc_67
200000,448,HOUSE,2,6980,1513,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_69
245000,250,HOUSE,5,6960,1175,0,0,0,0,0,0,0,0,4,TO_REBUILD,zc_69
179000,114,HOUSE,3,6929,140,0,0,0,0,0,0,1,4,3,GOOD,zc_69
354650,205,HOUSE,3,6997,115,0,0,0,0,0,1,0,0,4,TO_RENOVATE,zc_69
240000,175,HOUSE,4,6997,1780,0,0,0,0,0,1,1,0,4,GOOD,zc_69
224900,80,APARTMENT,2,6840,0,0,0,0,0,0,0,1,10,1,NEW,zc_68
155000,176,HOUSE,3,6672,480,1,290,1,0,0,0,0,0,3,JUST_RENOVATED,zc_66
263000,87,APARTMENT,2,6700,0,0,0,0,0,0,0,1,9,1,TO_RENOVATE,zc_67
770000,228,APARTMENT,4,1060,58,1,58,0,0,0,0,1,21,3,NEW,zc_10
850000,142,OTHER,2,1050,0,0,0,0,0,0,0,1,20,2,TO_RENOVATE,zc_10
2490000,420,OTHER,6,1180,1530,1,1400,1,0,0,0,1,40,4,GOOD,zc_11
159000,62,APARTMENT,1,1050,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_10
1790000,300,OTHER,4,1050,0,0,0,0,0,0,0,1,60,3,NEW,zc_10
290000,98,HOUSE,2,1180,70,0,0,0,0,0,0,0,0,2,GOOD,zc_11
950000,250,OTHER,5,1150,170,1,100,0,0,0,1,1,20,2,NEW,zc_11
400000,114,APARTMENT,2,1150,0,0,0,0,0,0,0,1,21,2,TO_RENOVATE,zc_11
200000,95,APARTMENT,1,1083,0,0,0,0,0,0,0,1,36,2,GOOD,zc_10
229000,90,APARTMENT,2,1070,0,0,0,0,0,0,0,1,10,1,GOOD,zc_10
395000,121,APARTMENT,3,1000,0,0,0,0,0,0,0,1,5,3,NEW,zc_10
365000,87,APARTMENT,1,1030,0,0,0,1,0,0,0,1,26,2,NEW,zc_10
250000,65,APARTMENT,1,1200,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_12
635000,115,APARTMENT,2,1050,0,0,0,0,0,0,1,1,51,1,NEW,zc_10
285000,70,APARTMENT,2,1180,0,0,0,1,0,0,0,0,0,2,JUST_RENOVATED,zc_11
219000,70,APARTMENT,2,1020,0,0,0,0,0,0,0,1,2,3,TO_RENOVATE,zc_10
475000,97,APARTMENT,2,1000,0,0,0,1,0,0,0,1,8,2,NEW,zc_10
539000,118,APARTMENT,2,1000,0,0,0,1,0,0,0,1,52,4,NEW,zc_10
599000,156,HOUSE,3,1200,0,1,0,0,0,0,1,1,1,3,TO_RENOVATE,zc_12
490000,190,HOUSE,5,1050,135,1,44,1,0,0,0,1,9,2,GOOD,zc_10
195000,48,APARTMENT,1,1190,0,0,0,1,0,0,0,1,4,2,GOOD,zc_11
215000,40,APARTMENT,1,1000,0,0,0,0,1,0,0,0,0,2,GOOD,zc_10
250000,75,HOUSE,2,1083,0,1,450,0,0,0,0,0,0,2,TO_RENOVATE,zc_10
489000,120,APARTMENT,2,1050,0,0,0,0,0,0,0,1,14,2,TO_RENOVATE,zc_10
285000,91,APARTMENT,2,1180,0,0,0,0,0,0,0,1,2,2,JUST_RENOVATED,zc_11
449000,103,APARTMENT,3,1050,0,0,0,1,0,0,0,1,4,2,NEW,zc_10
375000,120,APARTMENT,2,1000,0,0,0,0,0,0,0,0,0,4,NEW,zc_10
1950000,450,OTHER,4,1050,208,0,0,0,0,0,1,1,0,2,GOOD,zc_10
625000,168,APARTMENT,4,1050,0,0,0,0,0,0,0,1,13,2,TO_RENOVATE,zc_10
399000,160,APARTMENT,3,1130,0,0,0,0,0,0,0,1,0,2,GOOD,zc_11
695000,105,APARTMENT,1,1050,0,0,0,1,0,0,0,1,27,2,NEW,zc_10
219000,75,APARTMENT,2,1070,0,0,0,0,0,0,0,1,4,3,TO_RENOVATE,zc_10
795000,366,HOUSE,6,1020,503,1,327,0,0,0,1,1,23,2,GOOD,zc_10
999000,468,OTHER,5,1150,170,1,53,0,0,0,0,0,0,2,GOOD,zc_11
375000,89,APARTMENT,2,1180,75,1,75,1,0,0,0,1,21,1,TO_RENOVATE,zc_11
248904,69,APARTMENT,1,1030,0,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_10
219000,95,APARTMENT,2,1083,0,0,0,0,0,0,0,1,10,2,GOOD,zc_10
650000,137,APARTMENT,3,1180,0,0,0,1,0,0,0,1,70,3,NEW,zc_11
390000,161,HOUSE,3,1180,0,0,0,0,0,0,0,1,22,3,TO_RENOVATE,zc_11
325000,151,HOUSE,3,1140,0,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_11
2800000,1000,OTHER,10,1150,1988,1,1500,1,0,0,0,1,0,4,GOOD,zc_11
4950000,1100,OTHER,6,1190,4895,0,0,0,1,0,1,1,200,4,NEW,zc_11
1290000,304,OTHER,5,1170,190,1,40,0,0,0,1,1,0,2,GOOD,zc_11
199000,50,APARTMENT,1,1050,0,0,0,0,0,0,0,0,0,2,GOOD,zc_10
199000,65,APARTMENT,1,1130,5,1,5,0,0,0,0,0,0,2,TO_RENOVATE,zc_11
259000,73,APARTMENT,1,1030,0,0,0,0,0,0,0,1,4,2,NEW,zc_10
780000,270,HOUSE,4,1000,160,0,0,0,0,0,0,1,0,2,GOOD,zc_10
450000,120,APARTMENT,1,1050,0,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_10
400000,100,APARTMENT,1,1040,50,1,50,1,0,0,0,1,10,1,TO_RENOVATE,zc_10
1795000,780,OTHER,6,1180,275,1,80,1,0,0,0,1,30,2,NEW,zc_11
225000,80,APARTMENT,0,1190,0,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_11
930000,280,OTHER,4,1000,145,0,0,0,0,0,0,1,0,2,NEW,zc_10
295000,87,APARTMENT,2,1140,0,0,0,0,0,0,0,0,0,1,GOOD,zc_11
335000,109,APARTMENT,3,1030,0,0,0,0,0,0,0,1,1,1,GOOD,zc_10
225000,130,APARTMENT,2,1080,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_10
143500,90,APARTMENT,2,1080,0,0,0,0,0,0,0,1,13,1,GOOD,zc_10
335000,160,HOUSE,5,1020,0,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_10
279000,66,APARTMENT,1,1000,0,0,0,1,0,0,0,1,2,2,JUST_RENOVATED,zc_10
1450000,230,OTHER,2,1180,0,0,0,1,0,0,0,1,60,4,NEW,zc_11
215000,75,APARTMENT,2,1030,0,0,0,1,0,0,0,0,0,1,NEW,zc_10
850000,170,OTHER,3,1180,0,0,0,0,0,0,0,1,28,3,TO_RENOVATE,zc_11
295000,70,APARTMENT,1,1050,0,0,0,0,0,0,0,0,0,2,NEW,zc_10
549000,160,APARTMENT,3,1180,0,0,0,1,0,0,0,1,2,2,GOOD,zc_11
499000,165,HOUSE,3,1040,55,0,0,0,0,0,0,0,0,2,GOOD,zc_10
775000,150,HOUSE,3,1150,263,1,135,0,0,0,0,1,0,3,JUST_RENOVATED,zc_11
302000,100,HOUSE,3,1070,0,0,0,0,0,0,0,1,5,2,TO_RENOVATE,zc_10
449000,90,APARTMENT,2,1200,0,0,0,1,0,0,0,1,10,2,NEW,zc_12
545000,159,APARTMENT,3,1050,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_10
235000,80,APARTMENT,2,1081,0,0,0,0,0,0,0,1,6,3,NEW,zc_10
345000,100,APARTMENT,2,1190,0,0,0,0,0,0,0,1,9,1,JUST_RENOVATED,zc_11
2950000,720,OTHER,2,1050,180,0,0,1,0,0,0,1,165,2,NEW,zc_10
450000,100,APARTMENT,2,1000,0,0,0,1,0,0,0,0,0,2,GOOD,zc_10
395000,95,APARTMENT,2,1050,0,0,0,0,0,0,0,0,0,1,NEW,zc_10
550000,180,HOUSE,3,1200,180,0,0,0,0,0,0,1,56,2,GOOD,zc_12
750000,249,APARTMENT,5,1200,45,1,45,0,0,0,0,1,13,2,GOOD,zc_12
275000,95,APARTMENT,2,1180,0,0,0,1,0,0,0,0,0,1,GOOD,zc_11
1960000,509,OTHER,6,1050,310,1,200,1,0,0,0,1,50,2,NEW,zc_10
425000,130,APARTMENT,2,1190,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_11
690000,240,APARTMENT,5,1180,0,0,0,1,0,0,0,1,23,2,JUST_RENOVATED,zc_11
450000,100,APARTMENT,2,1150,1172,1,1172,1,0,0,0,1,9,3,NEW,zc_11
850000,150,OTHER,4,1150,404,1,250,1,0,0,0,1,20,3,JUST_RENOVATED,zc_11
280000,62,APARTMENT,1,1040,0,0,0,0,0,1,0,0,0,1,GOOD,zc_10
315000,115,APARTMENT,3,1083,0,0,0,0,0,0,0,1,4,2,TO_RENOVATE,zc_10
995000,245,OTHER,3,1180,0,0,0,1,0,0,0,1,20,3,JUST_RENOVATED,zc_11
245000,45,APARTMENT,1,1000,0,0,0,0,0,1,0,0,0,2,JUST_RENOVATED,zc_10
130000,50,APARTMENT,1,1210,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_12
309000,75,APARTMENT,1,1200,0,0,0,1,0,0,0,1,14,2,NEW,zc_12
209000,107,APARTMENT,3,1080,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_10
320000,84,APARTMENT,1,1140,0,0,0,0,0,0,0,1,90,2,NEW,zc_11
335000,90,APARTMENT,2,1000,0,0,0,0,0,0,0,1,4,2,TO_RENOVATE,zc_10
825000,150,OTHER,3,1150,286,1,133,0,0,0,0,0,0,3,NEW,zc_11
450000,100,HOUSE,3,1040,100,0,0,1,0,0,0,0,0,2,JUST_RENOVATED,zc_10
200000,95,APARTMENT,2,1080,0,0,0,0,0,0,0,1,5,1,JUST_RENOVATED,zc_10
198000,60,APARTMENT,1,1070,33,1,33,0,0,0,0,0,0,1,TO_RENOVATE,zc_10
189000,80,APARTMENT,1,1190,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_11
329000,100,APARTMENT,2,1090,0,0,0,0,0,0,0,1,6,2,TO_RENOVATE,zc_10
375000,120,APARTMENT,3,1050,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_10
170000,65,APARTMENT,1,1210,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_12
275000,60,APARTMENT,1,1050,0,0,0,1,0,0,0,0,0,2,NEW,zc_10
430000,135,HOUSE,3,1120,194,1,100,0,0,0,0,1,6,2,JUST_RENOVATED,zc_11
589000,273,HOUSE,4,1081,0,1,35,0,0,0,0,1,25,2,NEW,zc_10
169000,50,APARTMENT,1,1083,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_10
145000,30,APARTMENT,0,1190,0,0,0,0,0,0,0,0,0,2,GOOD,zc_11
210000,90,APARTMENT,2,1083,0,0,0,0,0,0,0,0,0,2,GOOD,zc_10
325000,115,APARTMENT,2,1030,0,0,0,1,0,0,0,1,15,2,GOOD,zc_10
475000,114,APARTMENT,3,1030,0,0,0,0,0,0,0,1,64,2,NEW,zc_10
200000,80,APARTMENT,2,1070,0,0,0,0,0,0,0,0,0,3,GOOD,zc_10
160000,60,APARTMENT,1,1080,0,0,0,1,0,0,0,0,0,1,JUST_RENOVATED,zc_10
565000,129,APARTMENT,3,1040,200,1,200,1,0,0,0,1,25,2,NEW,zc_10
287500,90,APARTMENT,2,1030,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_10
990000,225,OTHER,4,1180,200,1,100,0,0,0,0,1,60,2,TO_RENOVATE,zc_11
1850000,525,OTHER,6,1040,673,0,0,0,0,0,0,1,0,2,NEW,zc_10
167000,36,APARTMENT,1,1050,0,0,0,0,0,0,0,0,0,2,GOOD,zc_10
502500,205,APARTMENT,3,1030,0,0,0,0,0,0,0,0,0,1,NEW,zc_10
406000,107,APARTMENT,2,1000,0,0,0,1,0,0,0,1,10,4,NEW,zc_10
215000,80,APARTMENT,2,1190,0,0,0,1,0,0,0,0,0,2,JUST_RENOVATED,zc_11
3450000,600,OTHER,6,1050,1250,0,0,0,0,0,0,1,0,4,GOOD,zc_10
390000,98,APARTMENT,2,1000,0,0,0,1,0,0,0,1,10,1,NEW,zc_10
229000,65,APARTMENT,2,1020,0,0,0,0,0,0,0,0,0,1,GOOD,zc_10
349500,80,APARTMENT,1,1000,0,0,0,1,0,1,0,1,6,2,NEW,zc_10
1975000,780,OTHER,6,1180,275,1,80,1,0,0,0,1,15,2,JUST_RENOVATED,zc_11
780000,270,HOUSE,4,1050,160,0,0,0,0,0,0,1,0,2,GOOD,zc_10
235000,132,APARTMENT,3,1080,0,0,0,0,0,0,1,1,23,2,TO_RENOVATE,zc_10
139000,34,APARTMENT,0,1070,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_10
855000,277,OTHER,5,1180,310,1,190,0,0,0,1,1,20,2,GOOD,zc_11
152000,57,APARTMENT,1,1120,0,0,0,0,0,0,1,1,11,1,GOOD,zc_11
425000,105,APARTMENT,2,1180,0,0,0,0,0,0,0,1,4,3,NEW,zc_11
2200000,550,OTHER,5,1180,1250,1,1000,1,0,0,0,1,0,4,NEW,zc_11
289000,90,APARTMENT,2,1140,0,0,0,1,0,0,0,1,15,2,GOOD,zc_11
265000,90,APARTMENT,2,1070,0,0,0,0,0,0,0,1,0,2,GOOD,zc_10
340000,106,APARTMENT,3,1190,0,0,0,1,0,0,0,1,14,3,NEW,zc_11
460000,114,APARTMENT,3,1200,0,1,0,1,0,0,0,1,0,1,NEW,zc_12
297000,55,APARTMENT,1,1200,0,0,0,0,0,0,0,1,10,2,NEW,zc_12
725000,320,HOUSE,3,1160,160,0,0,0,0,0,0,1,30,2,GOOD,zc_11
215000,58,APARTMENT,1,1030,0,0,0,0,0,0,0,1,5,2,TO_RENOVATE,zc_10
169000,68,APARTMENT,1,1190,9,1,9,0,0,0,0,0,0,2,TO_RENOVATE,zc_11
215000,77,APARTMENT,1,1120,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_11
475000,230,HOUSE,5,1020,110,1,40,0,0,0,0,0,0,3,GOOD,zc_10
96000,20,APARTMENT,0,1210,0,0,0,0,0,0,0,0,0,2,GOOD,zc_12
650000,174,APARTMENT,3,1180,0,0,0,0,0,0,0,1,15,3,NEW,zc_11
349000,150,HOUSE,4,1081,96,0,0,0,0,0,0,1,6,2,JUST_RENOVATED,zc_10
199990,85,APARTMENT,3,1190,0,0,0,1,0,0,1,1,10,2,GOOD,zc_11
315000,116,APARTMENT,2,1070,0,0,0,1,0,0,0,0,0,2,NEW,zc_10
695000,91,APARTMENT,2,1200,0,0,0,1,0,0,0,1,33,1,NEW,zc_12
235000,83,APARTMENT,2,1083,0,0,0,1,0,0,0,1,5,4,GOOD,zc_10
349000,231,HOUSE,3,1190,89,1,9,0,0,0,0,0,0,2,TO_RENOVATE,zc_11
495000,160,APARTMENT,2,1190,0,0,0,0,0,0,1,1,14,2,GOOD,zc_11
1850000,300,OTHER,4,1180,1100,1,1100,1,0,0,0,1,50,4,NEW,zc_11
295000,75,APARTMENT,2,1160,0,0,0,0,0,0,0,1,6,4,GOOD,zc_11
250000,59,APARTMENT,1,1190,0,0,0,1,0,0,0,1,0,1,TO_RENOVATE,zc_11
495000,238,HOUSE,3,1140,219,1,76,0,0,0,0,1,21,2,GOOD,zc_11
275000,60,APARTMENT,1,1050,0,0,0,1,0,0,0,1,30,2,GOOD,zc_10
1300000,301,OTHER,5,1150,0,0,0,1,0,0,0,1,0,2,NEW,zc_11
595000,180,HOUSE,4,1200,160,0,0,0,0,0,1,0,0,2,JUST_RENOVATED,zc_12
395000,90,APARTMENT,3,1180,0,0,0,1,0,0,0,1,5,2,NEW,zc_11
225000,80,APARTMENT,2,1070,0,0,0,0,0,0,0,1,0,1,TO_RENOVATE,zc_10
245000,61,APARTMENT,1,1190,0,0,0,0,0,0,0,1,2,2,JUST_RENOVATED,zc_11
1350000,288,OTHER,4,1000,0,0,0,0,0,0,1,1,12,2,JUST_RENOVATED,zc_10
375000,93,APARTMENT,1,1040,84,1,84,1,0,0,0,0,0,2,GOOD,zc_10
530000,141,APARTMENT,2,1000,0,0,0,1,0,0,0,1,22,1,NEW,zc_10
2780000,353,OTHER,4,1040,693,1,500,1,0,0,0,1,20,2,NEW,zc_10
690000,200,APARTMENT,4,1050,0,0,0,0,0,0,1,1,4,3,GOOD,zc_10
597500,161,APARTMENT,2,1050,23,1,23,1,0,0,0,1,0,2,GOOD,zc_10
710000,192,APARTMENT,2,1180,0,0,0,0,0,0,1,1,30,3,GOOD,zc_11
458150,120,APARTMENT,2,1040,0,0,0,0,0,0,0,1,3,2,JUST_RENOVATED,zc_10
450000,220,APARTMENT,2,1190,0,0,0,1,0,0,0,1,12,2,TO_RENOVATE,zc_11
339000,120,APARTMENT,2,1030,0,0,0,1,0,0,0,1,4,2,GOOD,zc_10
595000,180,APARTMENT,4,1190,0,0,0,0,0,0,0,0,0,2,GOOD,zc_11
270000,145,APARTMENT,3,1080,0,0,0,0,0,0,0,1,25,4,TO_RENOVATE,zc_10
339000,85,APARTMENT,2,1180,0,0,0,1,0,0,0,1,5,1,TO_RENOVATE,zc_11
310000,106,APARTMENT,2,1160,0,0,0,1,0,0,0,1,2,1,GOOD,zc_11
645000,195,APARTMENT,3,1000,0,0,0,1,0,0,0,1,13,2,GOOD,zc_10
915000,167,OTHER,3,1180,277,1,277,0,0,0,0,1,16,3,NEW,zc_11
285000,70,APARTMENT,2,1030,0,0,0,0,0,0,0,1,6,2,JUST_RENOVATED,zc_10
375000,170,HOUSE,7,1190,0,1,60,0,0,0,0,0,0,2,TO_RENOVATE,zc_11
265000,71,APARTMENT,1,1000,35,1,35,0,0,0,0,1,5,1,JUST_RENOVATED,zc_10
149000,47,APARTMENT,1,1070,0,0,0,1,0,0,0,0,0,2,GOOD,zc_10
1590000,150,OTHER,3,1050,0,1,0,0,0,0,0,1,0,4,NEW,zc_10
549000,95,APARTMENT,2,1000,0,0,0,1,0,1,0,0,0,2,TO_RENOVATE,zc_10
259000,68,APARTMENT,1,1030,0,0,0,0,0,0,0,1,2,2,GOOD,zc_10
399000,95,APARTMENT,2,1000,0,0,0,0,0,0,0,0,0,1,GOOD,zc_10
175000,42,APARTMENT,0,1060,0,0,0,0,0,0,0,0,0,1,GOOD,zc_10
440000,126,APARTMENT,3,1180,0,0,0,0,0,0,0,1,5,2,NEW,zc_11
199000,70,APARTMENT,2,1083,0,0,0,0,0,0,0,1,8,1,TO_RENOVATE,zc_10
695000,155,APARTMENT,3,1180,810,1,810,1,0,0,0,1,20,4,GOOD,zc_11
2100000,330,OTHER,4,1180,1000,0,0,0,0,0,0,1,0,4,NEW,zc_11
215000,80,APARTMENT,2,1080,0,0,0,0,0,0,0,1,7,1,GOOD,zc_10
150000,30,APARTMENT,0,1050,0,0,0,0,0,0,0,1,1,2,TO_RENOVATE,zc_10
295000,82,APARTMENT,2,1050,0,0,0,0,0,0,0,1,7,2,GOOD,zc_10
379000,95,APARTMENT,2,1050,0,0,0,0,0,0,0,0,0,2,GOOD,zc_10
218000,90,APARTMENT,2,1083,0,0,0,0,0,0,0,0,0,2,GOOD,zc_10
360000,140,HOUSE,5,1210,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_12
1585000,313,OTHER,5,1180,833,1,689,0,1,0,0,1,15,4,GOOD,zc_11
790000,153,APARTMENT,3,1180,0,0,0,1,0,0,0,1,11,1,GOOD,zc_11
215000,55,APARTMENT,1,1180,0,0,0,0,0,0,0,0,0,2,GOOD,zc_11
2895000,590,OTHER,6,1180,1300,0,0,1,1,0,0,1,0,4,GOOD,zc_11
749000,170,APARTMENT,3,1000,0,0,0,1,0,0,0,1,55,2,NEW,zc_10
125000,31,APARTMENT,0,1030,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_10
280000,101,APARTMENT,2,1030,0,0,0,1,0,0,0,0,0,1,TO_RENOVATE,zc_10
695000,185,APARTMENT,3,1060,0,0,0,1,0,0,0,0,0,2,NEW,zc_10
490000,175,HOUSE,5,1050,0,1,24,1,0,0,0,0,0,2,TO_RENOVATE,zc_10
780000,189,APARTMENT,4,1180,0,0,0,0,0,0,1,1,0,4,NEW,zc_11
498000,100,HOUSE,3,1200,140,1,50,0,0,0,0,0,0,2,TO_RENOVATE,zc_12
192500,50,APARTMENT,1,1030,0,0,0,0,0,0,0,1,0,2,JUST_RENOVATED,zc_10
172000,27,APARTMENT,0,1050,0,0,0,1,0,1,0,0,0,1,GOOD,zc_10
220000,60,APARTMENT,1,1150,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_11
406000,107,APARTMENT,2,1000,0,0,0,1,0,0,0,1,10,4,NEW,zc_10
1850000,360,OTHER,4,1180,2697,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_11
595000,217,APARTMENT,2,1000,0,0,0,1,0,0,0,1,40,1,JUST_RENOVATED,zc_10
2975000,495,OTHER,4,1050,405,0,0,1,0,0,0,1,64,2,NEW,zc_10
950000,185,OTHER,4,1180,0,0,0,1,0,0,1,1,120,4,NEW,zc_11
220000,95,APARTMENT,3,1090,0,0,0,0,0,0,1,1,14,4,TO_RENOVATE,zc_10
315000,105,APARTMENT,2,1140,0,0,0,0,0,0,0,1,5,1,GOOD,zc_11
495000,145,APARTMENT,3,1180,0,0,0,0,0,0,0,1,15,2,TO_RENOVATE,zc_11
479000,245,APARTMENT,3,1190,55,1,55,0,0,0,0,0,0,2,GOOD,zc_11
225000,46,APARTMENT,1,1040,0,0,0,1,0,0,0,1,5,2,GOOD,zc_10
260000,32,APARTMENT,0,1180,0,0,0,1,0,0,0,0,0,2,NEW,zc_11
339000,78,APARTMENT,2,1200,0,0,0,1,0,0,0,0,0,3,JUST_RENOVATED,zc_12
1995000,270,OTHER,3,1180,0,0,0,1,0,0,0,1,32,4,NEW,zc_11
569000,220,APARTMENT,2,1030,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_10
1450000,400,OTHER,6,1200,235,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_12
220000,74,APARTMENT,1,1050,0,0,0,0,0,0,0,1,10,2,TO_RENOVATE,zc_10
470000,530,HOUSE,6,1030,255,1,115,0,0,0,0,0,0,2,JUST_RENOVATED,zc_10
145000,55,APARTMENT,1,1090,0,0,0,0,0,0,0,1,1,2,JUST_RENOVATED,zc_10
399000,150,APARTMENT,3,1040,0,0,0,0,0,0,0,1,20,3,JUST_RENOVATED,zc_10
225000,111,APARTMENT,2,1000,0,0,0,0,0,0,0,1,4,4,GOOD,zc_10
267500,72,APARTMENT,1,1090,15,1,15,0,0,0,0,1,11,2,TO_RENOVATE,zc_10
349000,90,APARTMENT,2,1000,0,0,0,0,0,0,0,1,2,1,GOOD,zc_10
279000,121,APARTMENT,3,1081,0,0,0,0,0,0,0,1,10,1,GOOD,zc_10
425000,114,APARTMENT,3,1040,0,0,0,0,0,0,0,1,10,1,GOOD,zc_10
339000,180,HOUSE,4,1190,0,0,0,1,0,0,0,0,0,2,GOOD,zc_11
595000,240,HOUSE,4,1082,345,1,150,0,0,0,0,1,22,4,TO_RENOVATE,zc_10
295000,88,APARTMENT,1,1000,0,0,0,1,0,0,0,0,0,4,NEW,zc_10
275000,95,APARTMENT,3,1120,0,0,0,0,0,0,0,1,6,3,TO_RENOVATE,zc_11
485000,170,HOUSE,2,1180,110,0,0,0,0,0,0,1,35,3,TO_RENOVATE,zc_11
175000,65,APARTMENT,1,1030,0,0,0,1,0,0,0,0,0,3,GOOD,zc_10
450000,100,HOUSE,1,1000,30,0,0,0,0,0,0,0,0,2,GOOD,zc_10
359000,110,HOUSE,4,1082,120,0,0,1,0,0,0,1,0,2,GOOD,zc_10
159000,34,APARTMENT,0,1050,0,0,0,1,0,0,0,0,0,2,NEW,zc_10
250000,35,APARTMENT,1,1000,0,0,0,0,0,0,0,0,0,4,JUST_RENOVATED,zc_10
239000,85,APARTMENT,2,1080,0,0,0,0,0,0,0,1,3,4,TO_RENOVATE,zc_10
300000,105,APARTMENT,2,1180,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_11
349000,209,HOUSE,3,1070,90,0,0,0,0,0,0,1,10,2,GOOD,zc_10
220000,100,APARTMENT,2,1070,0,0,0,0,0,0,0,1,3,1,GOOD,zc_10
345000,90,APARTMENT,2,1060,0,0,0,0,0,0,0,0,0,2,GOOD,zc_10
1990000,380,OTHER,6,1050,529,1,0,0,0,0,0,1,0,4,GOOD,zc_10
225000,93,APARTMENT,2,1070,0,0,0,1,0,0,0,1,7,2,GOOD,zc_10
240000,100,APARTMENT,2,1081,0,0,0,0,0,0,0,1,3,2,GOOD,zc_10
